,graph_name,reordering_strategy,system,infrastructure,speedup,MeanDegree,Clustering,graph_type
518,barabasi-V_3000000-K_70,ldg,pyg,cuda,1.025792243783147,70.0,0.0,barabasi
519,barabasi-V_3000000-K_70,rcm,pyg,cuda,1.1015521423774937,70.0,0.0,barabasi
520,barabasi-V_3000000-K_70,gorder,pyg,cuda,1.0420080740618156,70.0,0.0,barabasi
521,barabasi-V_3000000-K_70,bfs,pyg,cuda,1.054431296429315,70.0,0.0,barabasi
522,barabasi-V_3000000-K_70,metis-1024,pyg,cuda,1.0374166671129845,70.0,0.0,barabasi
523,barabasi-V_3000000-K_70,metis-8192,pyg,cuda,1.0409867390876337,70.0,0.0,barabasi
524,barabasi-V_3000000-K_70,metis-128,pyg,cuda,1.035631173995028,70.0,0.0,barabasi
525,barabasi-V_3000000-K_70,HubSort,pyg,cuda,1.092373401537732,70.0,0.0,barabasi
526,barabasi-V_3000000-K_70,minla,pyg,cuda,1.042917492459962,70.0,0.0,barabasi
527,barabasi-V_3000000-K_70,DegSort,pyg,cuda,1.0769245160850207,70.0,0.0,barabasi
528,barabasi-V_3000000-K_70,HubCluster,dgl,cuda,1.0313734034266921,70.0,0.0,barabasi
529,barabasi-V_3000000-K_70,metis-65536,dgl,cuda,1.0030341592805578,70.0,0.0,barabasi
530,barabasi-V_3000000-K_70,metis-8192,dgl,cuda,1.0104210744865916,70.0,0.0,barabasi
531,barabasi-V_3000000-K_70,ldg,dgl,cuda,0.9903176265441326,70.0,0.0,barabasi
532,barabasi-V_3000000-K_70,dfs,dgl,cuda,1.0535310901745,70.0,0.0,barabasi
533,barabasi-V_3000000-K_70,gorder,dgl,cuda,1.0334564912836182,70.0,0.0,barabasi
534,barabasi-V_3000000-K_70,slashburn,dgl,cuda,1.0228166781228103,70.0,0.0,barabasi
535,barabasi-V_3000000-K_70,rcm,dgl,cuda,1.0419527972035478,70.0,0.0,barabasi
536,barabasi-V_3000000-K_70,metis-1024,dgl,cuda,1.0140538477502614,70.0,0.0,barabasi
537,barabasi-V_3000000-K_70,rabbit,dgl,cuda,0.9931047484445713,70.0,0.0,barabasi
538,barabasi-V_3000000-K_70,metis-16,dgl,cuda,0.9973088273583793,70.0,0.0,barabasi
539,barabasi-V_3000000-K_70,bfs,dgl,cuda,1.0284329942836714,70.0,0.0,barabasi
540,barabasi-V_3000000-K_70,metis-128,dgl,cuda,1.0098097431278583,70.0,0.0,barabasi
541,barabasi-V_3000000-K_70,HubSort,dgl,cuda,0.9964690917297562,70.0,0.0,barabasi
542,barabasi-V_3000000-K_70,minla,dgl,cuda,1.004980528966526,70.0,0.0,barabasi
543,barabasi-V_3000000-K_70,DegSort,dgl,cuda,1.028342846302349,70.0,0.0,barabasi
544,barabasi-V_3000000-K_70,gorder,dgl,cpu,0.7987269700758957,70.0,0.0,barabasi
545,barabasi-V_3000000-K_70,metis-1024,dgl,cpu,1.0309532184722916,70.0,0.0,barabasi
546,barabasi-V_3000000-K_70,HubSort,dgl,cpu,0.5044596332617057,70.0,0.0,barabasi
547,barabasi-V_3000000-K_70,metis-8192,dgl,cpu,1.011677990546652,70.0,0.0,barabasi
548,barabasi-V_3000000-K_70,rabbit,dgl,cpu,0.9735334318024329,70.0,0.0,barabasi
549,barabasi-V_3000000-K_70,rcm,dgl,cpu,0.5244807642542786,70.0,0.0,barabasi
550,barabasi-V_3000000-K_70,minla,dgl,cpu,0.6497322996003961,70.0,0.0,barabasi
551,barabasi-V_3000000-K_70,DegSort,dgl,cpu,0.5210164529272063,70.0,0.0,barabasi
552,barabasi-V_3000000-K_70,metis-65536,dgl,cpu,0.7666985702703873,70.0,0.0,barabasi
553,barabasi-V_3000000-K_70,slashburn,dgl,cpu,0.5107151789365044,70.0,0.0,barabasi
554,barabasi-V_3000000-K_70,ldg,dgl,cpu,0.9837150474108782,70.0,0.0,barabasi
555,barabasi-V_3000000-K_70,HubCluster,dgl,cpu,0.5195277463402639,70.0,0.0,barabasi
556,barabasi-V_3000000-K_70,metis-128,dgl,cpu,1.015626858569018,70.0,0.0,barabasi
557,barabasi-V_3000000-K_70,dfs,dgl,cpu,0.5182056896535134,70.0,0.0,barabasi
558,barabasi-V_3000000-K_70,metis-16,dgl,cpu,0.9543819342047548,70.0,0.0,barabasi
559,barabasi-V_3000000-K_70,bfs,dgl,cpu,0.7782520674550175,70.0,0.0,barabasi
560,barabasi-V_3000000-K_70,slashburn,pyg,cpu,1.0184669750496123,70.0,0.0,barabasi
561,barabasi-V_3000000-K_70,metis-8192,pyg,cpu,1.0022762886529157,70.0,0.0,barabasi
562,barabasi-V_3000000-K_70,HubSort,pyg,cpu,1.0177073504312986,70.0,0.0,barabasi
563,barabasi-V_3000000-K_70,rcm,pyg,cpu,1.0159609570304877,70.0,0.0,barabasi
564,barabasi-V_3000000-K_70,minla,pyg,cpu,0.9973954774584686,70.0,0.0,barabasi
565,barabasi-V_3000000-K_70,rabbit,pyg,cpu,1.0085946660764642,70.0,0.0,barabasi
566,barabasi-V_3000000-K_70,DegSort,pyg,cpu,1.0111608426715712,70.0,0.0,barabasi
567,barabasi-V_3000000-K_70,metis-65536,pyg,cpu,1.0041680383161924,70.0,0.0,barabasi
568,barabasi-V_3000000-K_70,dfs,pyg,cpu,1.0118281864997474,70.0,0.0,barabasi
569,barabasi-V_3000000-K_70,gorder,pyg,cpu,1.002199588912034,70.0,0.0,barabasi
570,barabasi-V_3000000-K_70,ldg,pyg,cpu,0.9891592143847429,70.0,0.0,barabasi
571,barabasi-V_3000000-K_70,metis-1024,pyg,cpu,1.0083017783234502,70.0,0.0,barabasi
572,barabasi-V_3000000-K_70,metis-16,pyg,cpu,1.0176787819078181,70.0,0.0,barabasi
573,barabasi-V_3000000-K_70,bfs,pyg,cpu,1.0161691483352286,70.0,0.0,barabasi
574,barabasi-V_3000000-K_70,HubCluster,pyg,cpu,1.0085478321325763,70.0,0.0,barabasi
575,barabasi-V_3000000-K_70,metis-128,pyg,cpu,1.003741225963829,70.0,0.0,barabasi
576,rmat-22-1,metis-16,pyg,cuda,0.997797250859108,8.67,0.01,rmat
577,rmat-22-1,metis-1024,pyg,cuda,1.0380288965989346,8.67,0.01,rmat
578,rmat-22-1,HubCluster,pyg,cuda,1.0481120309857583,8.67,0.01,rmat
579,rmat-22-1,HubSort,pyg,cuda,1.0162841937442764,8.67,0.01,rmat
580,rmat-22-1,gorder,pyg,cuda,1.0113990034362486,8.67,0.01,rmat
581,rmat-22-1,dfs,pyg,cuda,1.0052224247491335,8.67,0.01,rmat
582,rmat-22-1,metis-128,pyg,cuda,1.0308152187418957,8.67,0.01,rmat
583,rmat-22-1,metis-8192,pyg,cuda,1.0638608138731787,8.67,0.01,rmat
584,rmat-22-1,bfs,pyg,cuda,1.0831542742886082,8.67,0.01,rmat
585,rmat-22-1,ldg,pyg,cuda,0.9581524581697806,8.67,0.01,rmat
586,rmat-22-1,slashburn,pyg,cuda,1.0966544295383118,8.67,0.01,rmat
587,rmat-22-1,rcm,pyg,cuda,0.9550277602357652,8.67,0.01,rmat
588,rmat-22-1,DegSort,pyg,cuda,1.058798218313157,8.67,0.01,rmat
589,rmat-22-1,metis-65536,pyg,cuda,0.9856744710247503,8.67,0.01,rmat
590,rmat-22-1,rabbit,pyg,cuda,1.0403385160542478,8.67,0.01,rmat
591,rmat-22-1,minla,pyg,cuda,0.9363368708904469,8.67,0.01,rmat
592,rmat-22-1,dfs,dgl,cuda,0.9408190599714381,8.67,0.01,rmat
593,rmat-22-1,minla,dgl,cuda,1.0230190992386086,8.67,0.01,rmat
594,rmat-22-1,metis-128,dgl,cuda,1.0184285386556584,8.67,0.01,rmat
595,rmat-22-1,rcm,dgl,cuda,1.0430732070648348,8.67,0.01,rmat
596,rmat-22-1,rabbit,dgl,cuda,1.0602093990762425,8.67,0.01,rmat
597,rmat-22-1,HubCluster,dgl,cuda,1.0034969461058922,8.67,0.01,rmat
598,rmat-22-1,bfs,dgl,cuda,0.9727437266089939,8.67,0.01,rmat
599,rmat-22-1,HubSort,dgl,cuda,1.021550137147703,8.67,0.01,rmat
600,rmat-22-1,metis-8192,dgl,cuda,1.030650220207047,8.67,0.01,rmat
601,rmat-22-1,metis-1024,dgl,cuda,0.9826135266983627,8.67,0.01,rmat
602,rmat-22-1,slashburn,dgl,cuda,0.9588268581154108,8.67,0.01,rmat
603,rmat-22-1,metis-65536,dgl,cuda,1.080633775388998,8.67,0.01,rmat
604,rmat-22-1,gorder,dgl,cuda,0.9999977474129066,8.67,0.01,rmat
605,rmat-22-1,metis-16,dgl,cuda,1.2133394556094057,8.67,0.01,rmat
606,rmat-22-1,ldg,dgl,cuda,1.012526200788702,8.67,0.01,rmat
607,rmat-22-1,DegSort,dgl,cuda,1.0493455964562675,8.67,0.01,rmat
608,rmat-22-1,metis-65536,dgl,cpu,1.019837222817293,8.67,0.01,rmat
609,rmat-22-1,rabbit,dgl,cpu,0.7712690066070362,8.67,0.01,rmat
610,rmat-22-1,dfs,dgl,cpu,0.7050341647645604,8.67,0.01,rmat
611,rmat-22-1,slashburn,dgl,cpu,0.562214146493064,8.67,0.01,rmat
612,rmat-22-1,HubCluster,dgl,cpu,0.6289681366911016,8.67,0.01,rmat
613,rmat-22-1,metis-16,dgl,cpu,1.0316225514865782,8.67,0.01,rmat
614,rmat-22-1,DegSort,dgl,cpu,0.6205231192029125,8.67,0.01,rmat
615,rmat-22-1,metis-1024,dgl,cpu,0.7447169122626417,8.67,0.01,rmat
616,rmat-22-1,gorder,dgl,cpu,0.6378695246431427,8.67,0.01,rmat
617,rmat-22-1,bfs,dgl,cpu,0.6107933985467883,8.67,0.01,rmat
618,rmat-22-1,ldg,dgl,cpu,0.8112828328241843,8.67,0.01,rmat
619,rmat-22-1,metis-128,dgl,cpu,0.8455417693099571,8.67,0.01,rmat
620,rmat-22-1,HubSort,dgl,cpu,0.5624687345882387,8.67,0.01,rmat
621,rmat-22-1,minla,dgl,cpu,0.7352766770005733,8.67,0.01,rmat
622,rmat-22-1,rcm,dgl,cpu,0.5899919416588105,8.67,0.01,rmat
623,rmat-22-1,metis-8192,dgl,cpu,0.9277308569345885,8.67,0.01,rmat
624,rmat-22-1,metis-1024,pyg,cpu,0.8821736415792988,8.67,0.01,rmat
625,rmat-22-1,gorder,pyg,cpu,0.9067410641273546,8.67,0.01,rmat
626,rmat-22-1,HubCluster,pyg,cpu,0.8981681665004195,8.67,0.01,rmat
627,rmat-22-1,metis-65536,pyg,cpu,1.0194339472303084,8.67,0.01,rmat
628,rmat-22-1,rcm,pyg,cpu,1.0131081949545608,8.67,0.01,rmat
629,rmat-22-1,bfs,pyg,cpu,0.9303044547252634,8.67,0.01,rmat
630,rmat-22-1,metis-8192,pyg,cpu,0.9824512926336803,8.67,0.01,rmat
631,rmat-22-1,slashburn,pyg,cpu,0.9493867561645924,8.67,0.01,rmat
632,rmat-22-1,HubSort,pyg,cpu,0.9558191342920273,8.67,0.01,rmat
633,rmat-22-1,ldg,pyg,cpu,0.9258201868174378,8.67,0.01,rmat
634,rmat-22-1,minla,pyg,cpu,0.9727306782919762,8.67,0.01,rmat
635,rmat-22-1,metis-16,pyg,cpu,0.9853628146989335,8.67,0.01,rmat
636,rmat-22-1,rabbit,pyg,cpu,0.9547744193020562,8.67,0.01,rmat
637,rmat-22-1,metis-128,pyg,cpu,0.9497666170815743,8.67,0.01,rmat
638,rmat-22-1,DegSort,pyg,cpu,0.9065725698448708,8.67,0.01,rmat
639,rmat-22-1,dfs,pyg,cpu,0.8964630932743931,8.67,0.01,rmat
640,rmat-22-25,metis-16,pyg,cuda,1.05390147861075,74.86,0.11,rmat
641,rmat-22-25,rabbit,pyg,cuda,1.0067718300080204,74.86,0.11,rmat
642,rmat-22-25,slashburn,pyg,cuda,1.2859037497397676,74.86,0.11,rmat
643,rmat-22-25,minla,pyg,cuda,1.0958784739673495,74.86,0.11,rmat
644,rmat-22-25,gorder,pyg,cuda,1.2747678526599422,74.86,0.11,rmat
645,rmat-22-25,dfs,pyg,cuda,1.1148325574040883,74.86,0.11,rmat
646,rmat-22-25,HubCluster,pyg,cuda,1.2543573726738986,74.86,0.11,rmat
647,rmat-22-25,HubSort,pyg,cuda,1.233525548903921,74.86,0.11,rmat
648,rmat-22-25,metis-128,pyg,cuda,1.0216931101578386,74.86,0.11,rmat
649,rmat-22-25,bfs,pyg,cuda,1.2268562748177227,74.86,0.11,rmat
650,rmat-22-25,ldg,pyg,cuda,0.9995976976547712,74.86,0.11,rmat
651,rmat-22-25,metis-1024,pyg,cuda,1.0129769432614963,74.86,0.11,rmat
652,rmat-22-25,rcm,pyg,cuda,1.2825473204213582,74.86,0.11,rmat
653,rmat-22-25,metis-65536,pyg,cuda,1.0709541351160834,74.86,0.11,rmat
654,rmat-22-25,metis-8192,pyg,cuda,1.0195052502062936,74.86,0.11,rmat
655,rmat-22-25,DegSort,pyg,cuda,1.2658393363295903,74.86,0.11,rmat
656,rmat-22-25,metis-16,dgl,cuda,1.0131470221659087,74.86,0.11,rmat
657,rmat-22-25,HubCluster,dgl,cuda,1.0166683941404078,74.86,0.11,rmat
658,rmat-22-25,metis-8192,dgl,cuda,1.0195250650489027,74.86,0.11,rmat
659,rmat-22-25,rabbit,dgl,cuda,0.9963365064424313,74.86,0.11,rmat
660,rmat-22-25,dfs,dgl,cuda,1.0408336870401813,74.86,0.11,rmat
661,rmat-22-25,metis-65536,dgl,cuda,1.0282604821491583,74.86,0.11,rmat
662,rmat-22-25,metis-1024,dgl,cuda,1.0053107170920026,74.86,0.11,rmat
663,rmat-22-25,ldg,dgl,cuda,1.0166297577137413,74.86,0.11,rmat
664,rmat-22-25,minla,dgl,cuda,1.0453817187111427,74.86,0.11,rmat
665,rmat-22-25,HubSort,dgl,cuda,1.0641938563689348,74.86,0.11,rmat
666,rmat-22-25,metis-128,dgl,cuda,0.9488225345936385,74.86,0.11,rmat
667,rmat-22-25,bfs,dgl,cuda,1.001386728919167,74.86,0.11,rmat
668,rmat-22-25,rcm,dgl,cuda,1.06281975573506,74.86,0.11,rmat
669,rmat-22-25,DegSort,dgl,cuda,1.0750801931943554,74.86,0.11,rmat
670,rmat-22-25,slashburn,dgl,cuda,0.9890379328193158,74.86,0.11,rmat
671,rmat-22-25,gorder,dgl,cuda,1.066844435098811,74.86,0.11,rmat
672,rmat-22-25,dfs,dgl,cpu,0.6817448422412254,74.86,0.11,rmat
673,rmat-22-25,rabbit,dgl,cpu,0.9718961202131904,74.86,0.11,rmat
674,rmat-22-25,rcm,dgl,cpu,0.7535725711341814,74.86,0.11,rmat
675,rmat-22-25,bfs,dgl,cpu,0.3446769113585885,74.86,0.11,rmat
676,rmat-22-25,ldg,dgl,cpu,1.0220149221904402,74.86,0.11,rmat
677,rmat-22-25,gorder,dgl,cpu,0.38379208629659484,74.86,0.11,rmat
678,rmat-22-25,metis-16,dgl,cpu,0.6187728753001286,74.86,0.11,rmat
679,rmat-22-25,slashburn,dgl,cpu,0.3601188337488009,74.86,0.11,rmat
680,rmat-22-25,metis-65536,dgl,cpu,0.4595267250370659,74.86,0.11,rmat
681,rmat-22-25,DegSort,dgl,cpu,0.3704752882208229,74.86,0.11,rmat
682,rmat-22-25,metis-1024,dgl,cpu,0.9592013182897778,74.86,0.11,rmat
683,rmat-22-25,metis-8192,dgl,cpu,0.5567280020298413,74.86,0.11,rmat
684,rmat-22-25,HubCluster,dgl,cpu,0.3830086343829876,74.86,0.11,rmat
685,rmat-22-25,minla,dgl,cpu,0.4896530782567119,74.86,0.11,rmat
686,rmat-22-25,metis-128,dgl,cpu,0.9944464987283944,74.86,0.11,rmat
687,rmat-22-25,HubSort,dgl,cpu,0.3735418892514419,74.86,0.11,rmat
688,rmat-22-25,metis-128,pyg,cpu,0.9920967641421462,74.86,0.11,rmat
689,rmat-22-25,bfs,pyg,cpu,0.888624659190623,74.86,0.11,rmat
690,rmat-22-25,gorder,pyg,cpu,0.8631767807549475,74.86,0.11,rmat
691,rmat-22-25,dfs,pyg,cpu,0.9925098176160094,74.86,0.11,rmat
692,rmat-22-25,metis-65536,pyg,cpu,0.9494633117849687,74.86,0.11,rmat
693,rmat-22-25,ldg,pyg,cpu,1.004901070940777,74.86,0.11,rmat
694,rmat-22-25,rcm,pyg,cpu,0.9852079572635892,74.86,0.11,rmat
695,rmat-22-25,minla,pyg,cpu,0.9480820089103443,74.86,0.11,rmat
696,rmat-22-25,rabbit,pyg,cpu,1.0018619646616473,74.86,0.11,rmat
697,rmat-22-25,metis-8192,pyg,cpu,0.972318240919937,74.86,0.11,rmat
698,rmat-22-25,HubSort,pyg,cpu,0.8624103324324147,74.86,0.11,rmat
699,rmat-22-25,DegSort,pyg,cpu,0.8795260244120259,74.86,0.11,rmat
700,rmat-22-25,metis-1024,pyg,cpu,0.9913437412395245,74.86,0.11,rmat
701,rmat-22-25,slashburn,pyg,cpu,0.8541251813123619,74.86,0.11,rmat
702,rmat-22-25,HubCluster,pyg,cpu,0.8821100615515038,74.86,0.11,rmat
703,rmat-22-25,metis-16,pyg,cpu,0.9887862696262825,74.86,0.11,rmat
704,watts-strogatz-V_3000000-K_40-P_0,HubCluster,dgl,cuda,1.6827788079032955,40.0,0.73,watts
705,watts-strogatz-V_3000000-K_40-P_0,slashburn,dgl,cuda,1.5903075683124093,40.0,0.73,watts
706,watts-strogatz-V_3000000-K_40-P_0,metis-1024,dgl,cuda,1.6479824554313565,40.0,0.73,watts
707,watts-strogatz-V_3000000-K_40-P_0,metis-128,dgl,cuda,1.5868708540119336,40.0,0.73,watts
708,watts-strogatz-V_3000000-K_40-P_0,dfs,dgl,cuda,1.7144026301259307,40.0,0.73,watts
709,watts-strogatz-V_3000000-K_40-P_0,metis-16,dgl,cuda,1.7074872848473397,40.0,0.73,watts
710,watts-strogatz-V_3000000-K_40-P_0,bfs,dgl,cuda,1.664815903499031,40.0,0.73,watts
711,watts-strogatz-V_3000000-K_40-P_0,metis-8192,dgl,cuda,1.5759789965655582,40.0,0.73,watts
712,watts-strogatz-V_3000000-K_40-P_0,rabbit,dgl,cuda,1.7139750839222396,40.0,0.73,watts
713,watts-strogatz-V_3000000-K_40-P_0,rcm,dgl,cuda,1.6788483442890727,40.0,0.73,watts
714,watts-strogatz-V_3000000-K_40-P_0,metis-65536,dgl,cuda,1.727041205269665,40.0,0.73,watts
715,watts-strogatz-V_3000000-K_40-P_0,DegSort,dgl,cuda,1.681275579340278,40.0,0.73,watts
716,watts-strogatz-V_3000000-K_40-P_0,ldg,dgl,cuda,1.0602289351258043,40.0,0.73,watts
717,watts-strogatz-V_3000000-K_40-P_0,gorder,dgl,cuda,1.6962416356774248,40.0,0.73,watts
718,watts-strogatz-V_3000000-K_40-P_0,HubSort,dgl,cuda,1.660567494489032,40.0,0.73,watts
719,watts-strogatz-V_3000000-K_40-P_0,minla,dgl,cuda,1.6726872981538896,40.0,0.73,watts
720,watts-strogatz-V_3000000-K_40-P_0,HubSort,pyg,cuda,1.9895439781747883,40.0,0.73,watts
721,watts-strogatz-V_3000000-K_40-P_0,metis-16,pyg,cuda,1.9724035354532796,40.0,0.73,watts
722,watts-strogatz-V_3000000-K_40-P_0,rcm,pyg,cuda,2.0016047327196484,40.0,0.73,watts
723,watts-strogatz-V_3000000-K_40-P_0,metis-128,pyg,cuda,1.9493770522797866,40.0,0.73,watts
724,watts-strogatz-V_3000000-K_40-P_0,metis-1024,pyg,cuda,1.9807805369493463,40.0,0.73,watts
725,watts-strogatz-V_3000000-K_40-P_0,slashburn,pyg,cuda,1.9781482882792916,40.0,0.73,watts
726,watts-strogatz-V_3000000-K_40-P_0,gorder,pyg,cuda,1.9766140877630702,40.0,0.73,watts
727,watts-strogatz-V_3000000-K_40-P_0,ldg,pyg,cuda,1.314539992027806,40.0,0.73,watts
728,watts-strogatz-V_3000000-K_40-P_0,bfs,pyg,cuda,1.990299659916088,40.0,0.73,watts
729,watts-strogatz-V_3000000-K_40-P_0,metis-8192,pyg,cuda,1.982615509430304,40.0,0.73,watts
730,watts-strogatz-V_3000000-K_40-P_0,rabbit,pyg,cuda,1.975482948966226,40.0,0.73,watts
731,watts-strogatz-V_3000000-K_40-P_0,DegSort,pyg,cuda,1.9893712347175494,40.0,0.73,watts
732,watts-strogatz-V_3000000-K_40-P_0,metis-65536,pyg,cuda,1.9859580932374903,40.0,0.73,watts
733,watts-strogatz-V_3000000-K_40-P_0,HubCluster,pyg,cuda,1.9939318755842528,40.0,0.73,watts
734,watts-strogatz-V_3000000-K_40-P_0,dfs,pyg,cuda,1.9841927357052584,40.0,0.73,watts
735,watts-strogatz-V_3000000-K_40-P_0,minla,pyg,cuda,1.957239510664232,40.0,0.73,watts
736,watts-strogatz-V_3000000-K_40-P_0,DegSort,dgl,cpu,2.4013538008744453,40.0,0.73,watts
737,watts-strogatz-V_3000000-K_40-P_0,minla,dgl,cpu,2.4913920927804596,40.0,0.73,watts
738,watts-strogatz-V_3000000-K_40-P_0,metis-65536,dgl,cpu,2.304461863233574,40.0,0.73,watts
739,watts-strogatz-V_3000000-K_40-P_0,slashburn,dgl,cpu,2.2836956321765887,40.0,0.73,watts
740,watts-strogatz-V_3000000-K_40-P_0,metis-128,dgl,cpu,2.41715210709901,40.0,0.73,watts
741,watts-strogatz-V_3000000-K_40-P_0,ldg,dgl,cpu,1.1749453355959718,40.0,0.73,watts
742,watts-strogatz-V_3000000-K_40-P_0,metis-16,dgl,cpu,2.469870675635497,40.0,0.73,watts
743,watts-strogatz-V_3000000-K_40-P_0,HubCluster,dgl,cpu,2.3734454233157773,40.0,0.73,watts
744,watts-strogatz-V_3000000-K_40-P_0,gorder,dgl,cpu,2.3138644143007103,40.0,0.73,watts
745,watts-strogatz-V_3000000-K_40-P_0,rcm,dgl,cpu,2.481841524942162,40.0,0.73,watts
746,watts-strogatz-V_3000000-K_40-P_0,dfs,dgl,cpu,2.4436017552805964,40.0,0.73,watts
747,watts-strogatz-V_3000000-K_40-P_0,HubSort,dgl,cpu,2.2976269705910783,40.0,0.73,watts
748,watts-strogatz-V_3000000-K_40-P_0,metis-1024,dgl,cpu,2.1214561877126035,40.0,0.73,watts
749,watts-strogatz-V_3000000-K_40-P_0,bfs,dgl,cpu,2.5913050458483746,40.0,0.73,watts
750,watts-strogatz-V_3000000-K_40-P_0,rabbit,dgl,cpu,2.375217994694439,40.0,0.73,watts
751,watts-strogatz-V_3000000-K_40-P_0,metis-8192,dgl,cpu,2.3958348248007293,40.0,0.73,watts
752,watts-strogatz-V_3000000-K_40-P_0,rcm,pyg,cpu,1.3867252569286443,40.0,0.73,watts
753,watts-strogatz-V_3000000-K_40-P_0,slashburn,pyg,cpu,1.4250316663530314,40.0,0.73,watts
754,watts-strogatz-V_3000000-K_40-P_0,metis-128,pyg,cpu,1.3851006643526211,40.0,0.73,watts
755,watts-strogatz-V_3000000-K_40-P_0,metis-16,pyg,cpu,1.4113844486527363,40.0,0.73,watts
756,watts-strogatz-V_3000000-K_40-P_0,DegSort,pyg,cpu,1.4115893460687625,40.0,0.73,watts
757,watts-strogatz-V_3000000-K_40-P_0,minla,pyg,cpu,1.413310961294416,40.0,0.73,watts
758,watts-strogatz-V_3000000-K_40-P_0,gorder,pyg,cpu,1.3815557089166148,40.0,0.73,watts
759,watts-strogatz-V_3000000-K_40-P_0,rabbit,pyg,cpu,1.3664114262162395,40.0,0.73,watts
760,watts-strogatz-V_3000000-K_40-P_0,metis-65536,pyg,cpu,1.4114358510014806,40.0,0.73,watts
761,watts-strogatz-V_3000000-K_40-P_0,HubCluster,pyg,cpu,1.4021238579670035,40.0,0.73,watts
762,watts-strogatz-V_3000000-K_40-P_0,dfs,pyg,cpu,1.4107782959081923,40.0,0.73,watts
763,watts-strogatz-V_3000000-K_40-P_0,metis-8192,pyg,cpu,1.4455177005463997,40.0,0.73,watts
764,watts-strogatz-V_3000000-K_40-P_0,metis-1024,pyg,cpu,1.4275003925592264,40.0,0.73,watts
765,watts-strogatz-V_3000000-K_40-P_0,bfs,pyg,cpu,1.4193568811716817,40.0,0.73,watts
766,watts-strogatz-V_3000000-K_40-P_0,HubSort,pyg,cpu,1.4025038736089375,40.0,0.73,watts
767,watts-strogatz-V_3000000-K_40-P_0,ldg,pyg,cpu,1.136985471791886,40.0,0.73,watts
768,rmat-22-15,ldg,dgl,cuda,0.9975466521237458,51.05,0.08,rmat
769,rmat-22-15,bfs,dgl,cuda,1.0026486118208153,51.05,0.08,rmat
770,rmat-22-15,minla,dgl,cuda,1.0127849296117195,51.05,0.08,rmat
771,rmat-22-15,metis-16,dgl,cuda,1.0112285764929216,51.05,0.08,rmat
772,rmat-22-15,metis-128,dgl,cuda,1.020168767596369,51.05,0.08,rmat
773,rmat-22-15,rabbit,dgl,cuda,0.9758619338484513,51.05,0.08,rmat
774,rmat-22-15,HubCluster,dgl,cuda,1.0729482275373612,51.05,0.08,rmat
775,rmat-22-15,metis-1024,dgl,cuda,1.0341630332359097,51.05,0.08,rmat
776,rmat-22-15,DegSort,dgl,cuda,1.0452105851056954,51.05,0.08,rmat
777,rmat-22-15,metis-65536,dgl,cuda,1.0249258831890578,51.05,0.08,rmat
778,rmat-22-15,metis-8192,dgl,cuda,1.0119966648146543,51.05,0.08,rmat
779,rmat-22-15,gorder,dgl,cuda,1.006520022508028,51.05,0.08,rmat
780,rmat-22-15,dfs,dgl,cuda,1.0161248813250772,51.05,0.08,rmat
781,rmat-22-15,HubSort,dgl,cuda,1.0121746293760532,51.05,0.08,rmat
782,rmat-22-15,slashburn,dgl,cuda,1.0093653670037621,51.05,0.08,rmat
783,rmat-22-15,rcm,dgl,cuda,0.9799891788404728,51.05,0.08,rmat
784,rmat-22-15,dfs,pyg,cuda,1.124192439418644,51.05,0.08,rmat
785,rmat-22-15,rcm,pyg,cuda,1.2369533280012617,51.05,0.08,rmat
786,rmat-22-15,ldg,pyg,cuda,1.0003903043590257,51.05,0.08,rmat
787,rmat-22-15,DegSort,pyg,cuda,1.2274736828608424,51.05,0.08,rmat
788,rmat-22-15,HubSort,pyg,cuda,1.2098910070724076,51.05,0.08,rmat
789,rmat-22-15,rabbit,pyg,cuda,1.0177699553850739,51.05,0.08,rmat
790,rmat-22-15,slashburn,pyg,cuda,1.2615774082893736,51.05,0.08,rmat
791,rmat-22-15,metis-16,pyg,cuda,1.0316726818538913,51.05,0.08,rmat
792,rmat-22-15,metis-65536,pyg,cuda,1.1738921176174135,51.05,0.08,rmat
793,rmat-22-15,gorder,pyg,cuda,1.2437915595872555,51.05,0.08,rmat
794,rmat-22-15,HubCluster,pyg,cuda,1.226550518451704,51.05,0.08,rmat
795,rmat-22-15,metis-1024,pyg,cuda,1.0205230543234114,51.05,0.08,rmat
796,rmat-22-15,metis-8192,pyg,cuda,1.0201924398771915,51.05,0.08,rmat
797,rmat-22-15,minla,pyg,cuda,1.0822648539966302,51.05,0.08,rmat
798,rmat-22-15,bfs,pyg,cuda,1.214077592640855,51.05,0.08,rmat
799,rmat-22-15,metis-128,pyg,cuda,1.0161252145411397,51.05,0.08,rmat
800,rmat-22-15,minla,dgl,cpu,0.4996435018549751,51.05,0.08,rmat
801,rmat-22-15,rcm,dgl,cpu,0.4495952520979358,51.05,0.08,rmat
802,rmat-22-15,dfs,dgl,cpu,0.6179632651195103,51.05,0.08,rmat
803,rmat-22-15,bfs,dgl,cpu,0.35511808497305086,51.05,0.08,rmat
804,rmat-22-15,ldg,dgl,cpu,0.9619366761089305,51.05,0.08,rmat
805,rmat-22-15,metis-8192,dgl,cpu,0.6177028785309504,51.05,0.08,rmat
806,rmat-22-15,metis-16,dgl,cpu,0.7165057714140781,51.05,0.08,rmat
807,rmat-22-15,metis-65536,dgl,cpu,0.3715919969032892,51.05,0.08,rmat
